date,time,city,region,elevation,temp,feels_like,pressure,humidity,dew_point,clouds,wind_speed,wind_deg,weather_id,frost
2021-11-19,22:00,Manali,Himalayan,2050,-12.9,-13.0,808.6,39,-25.2,33,0.5,292,801,0
2021-11-21,02:00,Manali,Himalayan,2050,-35.4,-36.6,809.2,87,-38.1,25,6.1,332,801,1
2021-11-21,06:00,Manali,Himalayan,2050,-35.4,-35.7,804.2,62,-43.0,86,1.4,140,803,1
2021-11-21,14:00,Manali,Himalayan,2050,-22.4,-23.0,806.9,83,-25.9,78,2.7,85,803,1
2021-11-21,22:00,Manali,Himalayan,2050,-22.4,-23.1,811.2,65,-29.3,33,3.5,234,801,1
2021-11-23,02:00,Manali,Himalayan,2050,-24.6,-24.8,798.0,55,-33.5,48,1.1,22,801,0
2021-11-23,06:00,Manali,Himalayan,2050,-24.6,-24.8,817.6,74,-29.7,13,1.1,283,800,1
2021-11-23,14:00,Manali,Himalayan,2050,-11.6,-11.8,819.5,73,-16.9,63,1.2,36,803,1
2021-11-23,22:00,Manali,Himalayan,2050,-11.6,-17.1,821.1,55,-20.6,58,27.6,247,803,0
2021-11-25,02:00,Manali,Himalayan,2050,-25.7,-28.9,804.1,83,-29.0,13,15.9,8,800,1
2021-11-25,06:00,Manali,Himalayan,2050,-25.7,-26.2,804.5,75,-30.7,50,2.5,45,803,1
2021-11-25,14:00,Manali,Himalayan,2050,-12.7,-13.6,811.6,62,-20.2,33,4.4,155,801,1
2021-11-25,22:00,Manali,Himalayan,2050,-12.7,-14.4,809.3,60,-20.7,19,8.7,71,800,0
2021-11-27,02:00,Manali,Himalayan,2050,-33.6,-33.8,812.2,53,-42.9,93,0.9,268,803,0
2021-11-27,06:00,Manali,Himalayan,2050,-33.6,-34.5,800.4,89,-35.8,76,4.2,168,803,1
2021-11-27,14:00,Manali,Himalayan,2050,-20.6,-21.4,803.3,75,-25.6,25,4.1,198,801,1
2021-11-27,22:00,Manali,Himalayan,2050,-20.6,-21.2,819.6,56,-29.4,4,3.1,258,800,0
2021-11-01,02:00,Dehradun,Himalayan,650,-12.8,-15.6,943.0,76,-17.6,22,13.8,256,801,1
2021-11-01,06:00,Dehradun,Himalayan,650,-12.8,-15.1,967.4,66,-19.6,61,11.6,232,803,1
2021-11-01,14:00,Dehradun,Himalayan,650,0.2,-0.3,949.5,48,-10.3,21,2.2,289,801,0
2021-11-01,22:00,Dehradun,Himalayan,650,0.2,-0.4,947.0,69,-6.0,13,2.7,68,800,1
2021-11-03,02:00,Dehradun,Himalayan,650,-11.4,-11.4,936.3,92,-12.9,84,0.1,319,803,1
2021-11-03,06:00,Dehradun,Himalayan,650,-11.4,-11.8,950.2,39,-23.6,51,1.7,326,803,0
2021-11-03,14:00,Dehradun,Himalayan,650,1.6,1.1,942.0,81,-2.2,85,2.6,334,803,0
2021-11-03,22:00,Dehradun,Himalayan,650,1.6,1.4,947.9,72,-4.0,57,0.6,142,803,1
2021-11-05,02:00,Dehradun,Himalayan,650,-8.4,-9.1,949.4,79,-12.6,43,3.2,174,801,1
2021-11-05,06:00,Dehradun,Himalayan,650,-8.4,-8.7,961.5,68,-14.9,60,1.4,99,803,1
2021-11-05,14:00,Dehradun,Himalayan,650,4.6,2.2,935.6,59,-3.7,34,11.7,257,801,0
2021-11-05,22:00,Dehradun,Himalayan,650,4.6,4.4,949.3,71,-1.3,82,0.8,225,803,0
2021-11-07,02:00,Dehradun,Himalayan,650,-6.9,-7.0,952.5,92,-8.4,23,0.7,352,801,1
2021-11-07,06:00,Dehradun,Himalayan,650,-6.9,-6.9,955.5,70,-12.9,67,0.2,207,803,1
2021-11-07,14:00,Dehradun,Himalayan,650,6.1,5.8,944.7,69,-0.1,66,1.7,48,803,0
2021-11-07,22:00,Dehradun,Himalayan,650,6.1,6.1,941.5,85,3.1,56,0.0,206,803,0
2021-11-09,02:00,Dehradun,Himalayan,650,-19.4,-20.7,941.2,90,-21.3,25,6.2,283,801,1
2021-11-09,06:00,Dehradun,Himalayan,650,-19.4,-19.5,948.3,97,-20.0,30,0.2,327,801,1
2021-11-09,14:00,Dehradun,Himalayan,650,-6.4,-6.5,958.7,87,-9.0,6,0.4,56,800,1
2021-11-09,22:00,Dehradun,Himalayan,650,-6.4,-6.9,963.1,44,-17.5,95,2.3,269,803,0
2021-11-11,02:00,Dehradun,Himalayan,650,-10.2,-11.2,957.5,73,-15.7,78,5.2,149,803,1
2021-11-11,06:00,Dehradun,Himalayan,650,-10.2,-10.3,937.0,31,-24.1,35,0.4,238,801,0
2021-11-11,14:00,Dehradun,Himalayan,650,2.8,2.6,943.0,58,-5.6,28,0.8,142,801,0
2021-11-11,22:00,Dehradun,Himalayan,650,2.8,2.3,949.1,72,-2.9,52,2.7,42,803,0
2021-11-13,02:00,Dehradun,Himalayan,650,-12.3,-13.0,955.5,47,-23.0,44,3.2,131,801,0
2021-11-13,06:00,Dehradun,Himalayan,650,-12.3,-12.7,960.6,62,-20.0,80,1.9,248,803,1
2021-11-13,14:00,Dehradun,Himalayan,650,0.7,0.4,955.5,80,-3.4,85,1.6,139,803,1
2021-11-13,22:00,Dehradun,Himalayan,650,0.7,0.0,936.0,75,-4.4,16,3.2,186,800,1
2021-11-15,02:00,Dehradun,Himalayan,650,-18.3,-18.4,949.2,100,-18.3,42,0.7,174,801,1
2021-11-15,06:00,Dehradun,Himalayan,650,-18.3,-18.4,940.9,49,-28.6,20,0.8,172,801,0
2021-11-15,14:00,Dehradun,Himalayan,650,-5.3,-5.4,954.8,68,-11.7,94,0.7,121,803,1
2021-11-15,22:00,Dehradun,Himalayan,650,-5.3,-5.9,946.1,47,-15.8,99,2.9,7,803,0
2021-11-17,02:00,Dehradun,Himalayan,650,-14.1,-14.5,952.1,93,-15.4,21,2.4,247,801,1
2021-11-17,06:00,Dehradun,Himalayan,650,-14.1,-15.8,949.1,74,-19.4,70,8.5,326,803,1
2021-11-17,14:00,Dehradun,Himalayan,650,-1.1,-1.3,955.4,60,-9.0,31,1.1,58,801,0
2021-11-17,22:00,Dehradun,Himalayan,650,-1.1,-1.9,953.0,36,-14.0,36,4.2,12,801,0
2021-11-19,02:00,Dehradun,Himalayan,650,-19.8,-20.1,953.3,39,-32.0,4,1.0,270,800,0
2021-11-19,06:00,Dehradun,Himalayan,650,-19.8,-20.5,956.0,72,-25.5,97,3.5,59,803,1
2021-11-19,14:00,Dehradun,Himalayan,650,-6.8,-7.4,957.6,94,-8.1,80,2.9,120,803,1
2021-11-19,22:00,Dehradun,Himalayan,650,-6.8,-7.1,940.2,68,-13.2,28,1.1,274,801,1
2021-11-21,02:00,Dehradun,Himalayan,650,-11.9,-12.0,959.0,70,-18.0,39,0.2,75,801,1
2021-11-21,06:00,Dehradun,Himalayan,650,-11.9,-12.3,935.3,69,-18.2,47,1.7,1,801,1
2021-11-21,14:00,Dehradun,Himalayan,650,1.1,0.2,947.8,62,-6.6,0,4.5,307,800,0
2021-11-21,22:00,Dehradun,Himalayan,650,1.1,0.3,969.7,94,-0.1,90,3.8,118,803,0
2021-11-23,02:00,Dehradun,Himalayan,650,-10.1,-10.8,960.1,81,-13.9,64,3.6,155,803,1
2021-11-23,06:00,Dehradun,Himalayan,650,-10.1,-10.3,945.9,74,-15.3,43,1.1,118,801,1
2021-11-23,14:00,Dehradun,Himalayan,650,2.9,2.7,956.9,53,-6.5,90,0.9,189,803,0
2021-11-23,22:00,Dehradun,Himalayan,650,2.9,2.9,961.5,66,-3.8,26,0.3,6,801,0
2021-11-25,02:00,Dehradun,Himalayan,650,-11.7,-12.9,951.8,85,-14.7,5,6.2,230,800,1
2021-11-25,06:00,Dehradun,Himalayan,650,-11.7,-12.6,958.8,59,-19.9,27,4.6,336,801,0
2021-11-25,14:00,Dehradun,Himalayan,650,1.3,0.8,950.8,66,-5.4,9,2.7,20,800,0
2021-11-25,22:00,Dehradun,Himalayan,650,1.3,1.0,962.6,86,-1.5,81,1.6,94,803,0
2021-11-27,02:00,Dehradun,Himalayan,650,-19.5,-19.6,949.6,67,-26.2,77,0.6,291,803,1
2021-11-27,06:00,Dehradun,Himalayan,650,-19.5,-20.3,941.0,63,-27.0,7,4.2,77,800,1
2021-11-27,14:00,Dehradun,Himalayan,650,-6.5,-7.0,965.0,76,-11.3,23,2.4,235,801,1
2021-11-27,22:00,Dehradun,Himalayan,650,-6.5,-7.3,967.0,63,-13.8,40,3.9,187,801,1
2021-11-01,02:00,Shillong,Northeast,1500,-17.3,-17.7,864.6,100,-17.3,26,2.3,165,801,1
2021-11-01,06:00,Shillong,Northeast,1500,-17.3,-17.7,851.4,69,-23.6,3,2.2,183,800,1
2021-11-01,14:00,Shillong,Northeast,1500,-4.3,-4.4,854.5,58,-12.8,48,0.5,338,801,0
2021-11-01,22:00,Shillong,Northeast,1500,-4.3,-5.0,879.2,68,-10.8,36,3.7,157,801,1
2021-11-03,02:00,Shillong,Northeast,1500,-24.1,-24.5,868.5,59,-32.2,18,2.2,341,800,0
2021-11-03,06:00,Shillong,Northeast,1500,-24.1,-24.2,869.3,93,-25.4,4,0.3,215,800,1
2021-11-03,14:00,Shillong,Northeast,1500,-11.1,-11.1,857.5,51,-20.9,55,0.3,278,803,0
2021-11-03,22:00,Shillong,Northeast,1500,-11.1,-11.5,856.7,76,-15.9,74,2.2,107,803,1
2021-11-05,02:00,Shillong,Northeast,1500,-19.1,-20.5,867.6,87,-21.7,53,6.6,144,803,1
2021-11-05,06:00,Shillong,Northeast,1500,-19.1,-20.1,891.8,83,-22.6,85,4.9,338,803,1
2021-11-05,14:00,Shillong,Northeast,1500,-6.1,-7.4,863.2,54,-15.4,7,6.3,11,800,0
2021-11-05,22:00,Shillong,Northeast,1500,-6.1,-6.3,857.9,83,-9.6,92,0.7,81,803,1
2021-11-07,02:00,Shillong,Northeast,1500,-15.1,-16.4,856.6,49,-25.2,79,6.4,39,803,0
2021-11-07,06:00,Shillong,Northeast,1500,-15.1,-15.3,860.9,76,-19.9,81,0.8,165,803,1
2021-11-07,14:00,Shillong,Northeast,1500,-2.1,-3.5,863.4,66,-8.8,16,6.8,259,800,0
2021-11-07,22:00,Shillong,Northeast,1500,-2.1,-2.3,871.8,66,-8.9,17,1.0,341,800,1
2021-11-09,02:00,Shillong,Northeast,1500,-22.4,-23.4,859.6,89,-24.5,75,4.9,275,803,1
2021-11-09,06:00,Shillong,Northeast,1500,-22.4,-22.8,872.6,43,-33.7,8,2.3,283,800,0
2021-11-09,14:00,Shillong,Northeast,1500,-9.4,-10.6,864.2,67,-16.0,1,6.1,354,800,1
2021-11-09,22:00,Shillong,Northeast,1500,-9.4,-9.4,863.5,74,-14.6,50,0.1,332,803,1
2021-11-11,02:00,Shillong,Northeast,1500,-18.0,-18.4,854.8,76,-22.8,9,2.4,272,800,1
2021-11-11,06:00,Shillong,Northeast,1500,-18.0,-18.7,872.7,58,-26.3,59,3.5,61,803,0
2021-11-11,14:00,Shillong,Northeast,1500,-5.0,-5.5,849.9,44,-16.2,93,2.4,106,803,0
2021-11-11,22:00,Shillong,Northeast,1500,-5.0,-5.1,866.0,64,-12.1,84,0.7,83,803,1
2021-11-13,02:00,Shillong,Northeast,1500,-17.1,-17.8,877.7,61,-24.9,77,3.3,29,803,1
2021-11-13,06:00,Shillong,Northeast,1500,-17.1,-17.8,870.5,61,-24.9,91,3.5,53,803,1
2021-11-13,14:00,Shillong,Northeast,1500,-4.1,-4.2,861.0,73,-9.6,84,0.1,263,803,0
2021-11-13,22:00,Shillong,Northeast,1500,-4.1,-4.2,844.0,78,-8.6,97,0.4,137,803,0
2021-11-15,02:00,Shillong,Northeast,1500,-24.5,-24.9,869.6,63,-31.9,9,1.5,95,800,1
2021-11-15,06:00,Shillong,Northeast,1500,-24.5,-24.6,852.3,81,-28.4,19,0.5,217,800,1
2021-11-15,14:00,Shillong,Northeast,1500,-11.5,-11.6,861.1,68,-17.9,47,0.3,283,801,1
2021-11-15,22:00,Shillong,Northeast,1500,-11.5,-13.0,857.0,71,-17.3,86,7.4,189,803,1
2021-11-17,02:00,Shillong,Northeast,1500,-18.0,-19.6,870.5,53,-27.3,91,8.0,37,803,0
2021-11-17,06:00,Shillong,Northeast,1500,-18.0,-19.3,871.6,61,-25.9,15,6.7,196,800,1
2021-11-17,14:00,Shillong,Northeast,1500,-5.0,-5.4,859.7,72,-10.6,89,1.9,112,803,1
2021-11-17,22:00,Shillong,Northeast,1500,-5.0,-5.7,879.0,54,-14.1,38,3.5,258,801,0
2021-11-19,02:00,Shillong,Northeast,1500,-22.8,-22.9,862.3,82,-26.5,35,0.4,308,801,1
2021-11-19,06:00,Shillong,Northeast,1500,-22.8,-23.6,868.2,77,-27.3,65,4.1,219,803,1
2021-11-19,14:00,Shillong,Northeast,1500,-9.8,-10.1,860.8,76,-14.5,89,1.7,194,803,1
2021-11-19,22:00,Shillong,Northeast,1500,-9.8,-11.9,864.9,70,-15.9,27,10.4,307,801,1
2021-11-21,02:00,Shillong,Northeast,1500,-14.5,-16.6,849.9,57,-23.1,53,10.6,324,803,0
2021-11-21,06:00,Shillong,Northeast,1500,-14.5,-15.1,871.1,95,-15.5,0,2.7,259,800,1
2021-11-21,14:00,Shillong,Northeast,1500,-1.5,-3.6,857.1,56,-10.3,70,10.2,53,803,0
2021-11-21,22:00,Shillong,Northeast,1500,-1.5,-1.6,857.1,47,-12.2,60,0.5,148,803,0
2021-11-23,02:00,Shillong,Northeast,1500,-13.7,-13.8,867.1,57,-22.3,59,0.3,33,803,0
2021-11-23,06:00,Shillong,Northeast,1500,-13.7,-14.5,859.5,63,-21.2,71,4.2,220,803,1
2021-11-23,14:00,Shillong,Northeast,1500,-0.7,-0.8,866.7,64,-7.9,72,0.7,221,803,0
2021-11-23,22:00,Shillong,Northeast,1500,-0.7,-0.9,849.9,84,-3.9,35,1.2,245,801,0
2021-11-25,02:00,Shillong,Northeast,1500,-20.3,-20.6,862.7,96,-21.1,58,1.1,338,803,1
2021-11-25,06:00,Shillong,Northeast,1500,-20.3,-20.8,866.1,84,-23.5,51,2.2,213,803,1
2021-11-25,14:00,Shillong,Northeast,1500,-7.3,-8.1,860.4,58,-15.8,12,3.8,90,800,0
2021-11-25,22:00,Shillong,Northeast,1500,-7.3,-7.4,860.9,50,-17.4,98,0.5,250,803,0
2021-11-27,02:00,Shillong,Northeast,1500,-20.9,-21.5,858.0,60,-29.0,32,2.9,43,801,0
2021-11-27,06:00,Shillong,Northeast,1500,-20.9,-21.2,883.3,75,-26.0,30,1.4,27,801,1
2021-11-27,14:00,Shillong,Northeast,1500,-7.9,-8.1,868.5,44,-19.1,17,0.9,176,800,0
2021-11-27,22:00,Shillong,Northeast,1500,-7.9,-8.3,857.8,45,-18.8,82,1.6,321,803,0
2021-11-01,02:00,Gangtok,Himalayan,1600,-18.3,-18.9,864.4,71,-24.1,72,3.3,243,803,1
2021-11-01,06:00,Gangtok,Himalayan,1600,-18.3,-19.2,848.5,100,-18.3,80,4.8,351,803,1
2021-11-01,14:00,Gangtok,Himalayan,1600,-5.3,-5.4,857.7,71,-11.0,50,0.8,17,803,1
2021-11-01,22:00,Gangtok,Himalayan,1600,-5.3,-6.4,851.2,95,-6.3,26,5.4,101,801,1
2021-11-03,02:00,Gangtok,Himalayan,1600,-23.6,-24.1,859.2,80,-27.6,20,2.7,18,801,1
2021-11-03,06:00,Gangtok,Himalayan,1600,-23.6,-24.1,864.0,78,-28.0,23,2.6,80,801,1
2021-11-03,14:00,Gangtok,Himalayan,1600,-10.6,-11.6,856.8,69,-16.7,70,5.2,284,803,1
2021-11-03,22:00,Gangtok,Himalayan,1600,-10.6,-11.4,869.3,67,-17.2,8,4.3,292,800,1
2021-11-05,02:00,Gangtok,Himalayan,1600,-23.0,-23.2,848.7,65,-30.1,58,1.2,341,803,1
2021-11-05,06:00,Gangtok,Himalayan,1600,-23.0,-23.2,860.1,86,-25.8,82,0.8,110,803,1
2021-11-05,14:00,Gangtok,Himalayan,1600,-10.0,-10.4,838.8,92,-11.7,7,1.8,77,800,1
2021-11-05,22:00,Gangtok,Himalayan,1600,-10.0,-10.1,853.2,82,-13.6,84,0.6,38,803,1
2021-11-07,02:00,Gangtok,Himalayan,1600,-28.1,-28.7,854.3,60,-36.0,42,3.0,97,801,1
2021-11-07,06:00,Gangtok,Himalayan,1600,-28.1,-28.2,853.0,78,-32.5,4,0.7,162,800,1
2021-11-07,14:00,Gangtok,Himalayan,1600,-15.1,-15.7,854.2,48,-25.5,50,3.3,324,803,0
2021-11-07,22:00,Gangtok,Himalayan,1600,-15.1,-15.8,873.2,63,-22.5,38,3.5,79,801,1
2021-11-09,02:00,Gangtok,Himalayan,1600,-30.5,-31.9,858.8,52,-40.2,28,7.1,188,801,0
2021-11-09,06:00,Gangtok,Himalayan,1600,-30.5,-30.6,872.9,81,-34.3,43,0.5,164,801,1
2021-11-09,14:00,Gangtok,Himalayan,1600,-17.5,-18.0,874.4,78,-22.0,78,2.4,84,803,1
2021-11-09,22:00,Gangtok,Himalayan,1600,-17.5,-18.9,850.0,88,-19.9,58,6.8,86,803,1
2021-11-11,02:00,Gangtok,Himalayan,1600,-14.7,-16.0,854.3,74,-19.9,98,6.2,279,803,1
2021-11-11,06:00,Gangtok,Himalayan,1600,-14.7,-15.2,850.3,90,-16.8,43,2.6,287,801,1
2021-11-11,14:00,Gangtok,Himalayan,1600,-1.7,-5.4,861.1,82,-5.4,38,18.2,215,801,1
2021-11-11,22:00,Gangtok,Himalayan,1600,-1.7,-2.6,869.1,88,-4.1,37,4.6,289,801,1
2021-11-13,02:00,Gangtok,Himalayan,1600,-24.3,-25.3,842.1,71,-30.2,53,4.9,247,803,1
2021-11-13,06:00,Gangtok,Himalayan,1600,-24.3,-25.5,856.2,74,-29.6,96,6.1,26,803,1
2021-11-13,14:00,Gangtok,Himalayan,1600,-11.3,-11.7,845.1,60,-19.3,24,1.8,63,801,1
2021-11-13,22:00,Gangtok,Himalayan,1600,-11.3,-11.8,865.1,49,-21.5,97,2.4,314,803,0
2021-11-15,02:00,Gangtok,Himalayan,1600,-29.0,-29.2,845.5,65,-36.0,64,1.3,236,803,1
2021-11-15,06:00,Gangtok,Himalayan,1600,-29.0,-29.4,857.6,89,-31.2,36,2.1,153,801,1
2021-11-15,14:00,Gangtok,Himalayan,1600,-16.0,-18.2,862.5,78,-20.3,62,11.2,200,803,1
2021-11-15,22:00,Gangtok,Himalayan,1600,-16.0,-16.0,852.2,87,-18.6,85,0.4,28,803,1
2021-11-17,02:00,Gangtok,Himalayan,1600,-20.5,-20.6,860.4,89,-22.8,20,0.2,176,801,1
2021-11-17,06:00,Gangtok,Himalayan,1600,-20.5,-21.1,865.1,67,-27.1,36,3.0,87,801,1
2021-11-17,14:00,Gangtok,Himalayan,1600,-7.5,-8.7,855.4,69,-13.7,5,5.9,324,800,1
2021-11-17,22:00,Gangtok,Himalayan,1600,-7.5,-7.7,851.1,88,-9.9,26,0.5,315,801,1
2021-11-19,02:00,Gangtok,Himalayan,1600,-19.1,-19.2,853.2,76,-23.8,26,0.4,281,801,1
2021-11-19,06:00,Gangtok,Himalayan,1600,-19.1,-19.6,844.0,85,-22.1,13,2.7,298,800,1
2021-11-19,14:00,Gangtok,Himalayan,1600,-6.1,-6.6,855.6,82,-9.8,0,2.7,177,800,1
2021-11-19,22:00,Gangtok,Himalayan,1600,-6.1,-6.4,855.6,61,-13.9,25,1.5,220,801,1
2021-11-21,02:00,Gangtok,Himalayan,1600,-26.0,-26.1,843.7,84,-29.2,78,0.9,280,803,1
2021-11-21,06:00,Gangtok,Himalayan,1600,-26.0,-27.6,844.6,67,-32.5,69,8.3,97,803,1
2021-11-21,14:00,Gangtok,Himalayan,1600,-13.0,-14.8,865.7,51,-22.9,84,9.1,132,803,0
2021-11-21,22:00,Gangtok,Himalayan,1600,-13.0,-14.3,856.0,77,-17.6,75,6.6,302,803,1
2021-11-23,02:00,Gangtok,Himalayan,1600,-23.8,-23.8,846.6,67,-30.3,34,0.1,169,801,1
2021-11-23,06:00,Gangtok,Himalayan,1600,-23.8,-24.8,845.9,71,-29.5,22,4.8,112,801,1
2021-11-23,14:00,Gangtok,Himalayan,1600,-10.8,-11.3,864.2,50,-20.8,55,2.6,151,803,0
2021-11-23,22:00,Gangtok,Himalayan,1600,-10.8,-10.8,859.3,71,-16.7,75,0.0,114,803,1
2021-11-25,02:00,Gangtok,Himalayan,1600,-22.2,-22.3,847.0,94,-23.3,13,0.5,209,800,1
2021-11-25,06:00,Gangtok,Himalayan,1600,-22.2,-23.4,849.6,71,-27.9,33,6.0,335,801,1
2021-11-25,14:00,Gangtok,Himalayan,1600,-9.2,-9.9,858.8,84,-12.4,69,3.6,303,803,1
2021-11-25,22:00,Gangtok,Himalayan,1600,-9.2,-9.7,856.4,64,-16.4,79,2.3,117,803,1
2021-11-27,02:00,Gangtok,Himalayan,1600,-21.4,-21.4,862.2,59,-29.7,48,0.0,263,801,0
2021-11-27,06:00,Gangtok,Himalayan,1600,-21.4,-21.9,856.7,79,-25.6,53,2.7,27,803,1
2021-11-27,14:00,Gangtok,Himalayan,1600,-8.4,-8.7,863.9,73,-13.9,67,1.4,34,803,1
2021-11-27,22:00,Gangtok,Himalayan,1600,-8.4,-8.9,856.2,72,-14.0,98,2.7,146,803,1
2021-11-01,02:00,Dalhousie,Himalayan,2000,-26.7,-27.2,816.7,64,-33.8,87,2.7,266,803,1
2021-11-01,06:00,Dalhousie,Himalayan,2000,-26.7,-27.4,813.6,58,-35.0,65,3.9,73,803,0
2021-11-01,14:00,Dalhousie,Himalayan,2000,-13.7,-13.7,819.7,91,-15.4,19,0.1,208,800,1
2021-11-01,22:00,Dalhousie,Himalayan,2000,-13.7,-13.9,817.7,55,-22.6,80,1.4,59,803,0
2021-11-03,02:00,Dalhousie,Himalayan,2000,-20.5,-21.4,801.6,53,-29.9,8,4.6,335,800,0
2021-11-03,06:00,Dalhousie,Himalayan,2000,-20.5,-20.7,822.2,70,-26.4,11,1.3,115,800,1
2021-11-03,14:00,Dalhousie,Himalayan,2000,-7.5,-8.3,811.8,63,-14.9,83,4.0,6,803,1
2021-11-03,22:00,Dalhousie,Himalayan,2000,-7.5,-7.7,811.2,72,-13.2,44,1.1,80,801,1
2021-11-05,02:00,Dalhousie,Himalayan,2000,-21.8,-22.7,823.0,42,-33.5,41,4.3,134,801,0
2021-11-05,06:00,Dalhousie,Himalayan,2000,-21.8,-22.1,815.4,53,-31.1,92,1.4,263,803,0
2021-11-05,14:00,Dalhousie,Himalayan,2000,-8.8,-9.0,801.0,92,-10.5,11,0.7,278,800,1
2021-11-05,22:00,Dalhousie,Himalayan,2000,-8.8,-9.0,820.4,50,-18.8,62,1.0,306,803,0
2021-11-07,02:00,Dalhousie,Himalayan,2000,-33.3,-33.4,792.7,56,-42.1,56,0.5,233,803,0
2021-11-07,06:00,Dalhousie,Himalayan,2000,-33.3,-34.7,813.5,85,-36.3,59,7.1,36,803,1
2021-11-07,14:00,Dalhousie,Himalayan,2000,-20.3,-21.4,818.2,49,-30.5,97,5.6,51,803,0
2021-11-07,22:00,Dalhousie,Himalayan,2000,-20.3,-20.6,817.1,91,-22.1,38,1.4,204,801,1
2021-11-09,02:00,Dalhousie,Himalayan,2000,-34.9,-36.0,813.5,87,-37.5,83,5.4,164,803,1
2021-11-09,06:00,Dalhousie,Himalayan,2000,-34.9,-35.3,814.4,77,-39.4,88,2.2,252,803,1
2021-11-09,14:00,Dalhousie,Himalayan,2000,-21.9,-22.1,808.4,83,-25.3,72,1.3,240,803,1
2021-11-09,22:00,Dalhousie,Himalayan,2000,-21.9,-22.2,814.8,75,-26.9,81,1.6,352,803,1
2021-11-11,02:00,Dalhousie,Himalayan,2000,-23.0,-23.0,805.7,67,-29.6,75,0.3,162,803,1
2021-11-11,06:00,Dalhousie,Himalayan,2000,-23.0,-23.8,804.9,89,-25.2,5,4.4,42,800,1
2021-11-11,14:00,Dalhousie,Himalayan,2000,-10.0,-10.6,814.8,92,-11.5,66,3.1,103,803,1
2021-11-11,22:00,Dalhousie,Himalayan,2000,-10.0,-10.4,811.1,44,-21.2,71,2.1,313,803,0
2021-11-13,02:00,Dalhousie,Himalayan,2000,-30.9,-31.4,813.3,76,-35.6,93,2.6,4,803,1
2021-11-13,06:00,Dalhousie,Himalayan,2000,-30.9,-31.1,811.4,77,-35.5,80,1.1,5,803,1
2021-11-13,14:00,Dalhousie,Himalayan,2000,-17.9,-18.1,831.2,94,-19.2,12,0.8,240,800,1
2021-11-13,22:00,Dalhousie,Himalayan,2000,-17.9,-18.5,810.9,72,-23.6,58,2.8,97,803,1
2021-11-15,02:00,Dalhousie,Himalayan,2000,-26.1,-26.4,808.6,65,-33.1,81,1.3,291,803,1
2021-11-15,06:00,Dalhousie,Himalayan,2000,-26.1,-26.8,808.8,73,-31.6,61,3.5,50,803,1
2021-11-15,14:00,Dalhousie,Himalayan,2000,-13.1,-13.2,797.9,75,-18.1,96,0.5,350,803,1
2021-11-15,22:00,Dalhousie,Himalayan,2000,-13.1,-13.9,827.7,79,-17.4,77,3.6,220,803,1
2021-11-17,02:00,Dalhousie,Himalayan,2000,-28.6,-28.9,811.8,60,-36.6,49,1.6,302,801,0
2021-11-17,06:00,Dalhousie,Himalayan,2000,-28.6,-29.8,823.5,67,-35.1,7,6.1,294,800,1
2021-11-17,14:00,Dalhousie,Himalayan,2000,-15.6,-16.7,814.9,98,-16.0,12,5.8,54,800,1
2021-11-17,22:00,Dalhousie,Himalayan,2000,-15.6,-15.8,822.6,75,-20.6,29,1.4,14,801,1
2021-11-19,02:00,Dalhousie,Himalayan,2000,-28.4,-28.9,814.7,74,-33.5,15,2.6,337,800,1
2021-11-19,06:00,Dalhousie,Himalayan,2000,-28.4,-28.7,818.9,90,-30.4,33,1.6,67,801,1
2021-11-19,14:00,Dalhousie,Himalayan,2000,-15.4,-16.0,813.9,66,-22.1,95,3.1,207,803,1
2021-11-19,22:00,Dalhousie,Himalayan,2000,-15.4,-18.1,823.1,74,-20.6,59,13.7,24,803,1
2021-11-21,02:00,Dalhousie,Himalayan,2000,-29.6,-30.0,821.2,75,-34.6,43,2.2,111,801,1
2021-11-21,06:00,Dalhousie,Himalayan,2000,-29.6,-30.2,814.5,65,-36.6,47,3.2,86,801,1
2021-11-21,14:00,Dalhousie,Himalayan,2000,-16.6,-17.0,811.5,56,-25.3,9,2.2,174,800,0
2021-11-21,22:00,Dalhousie,Himalayan,2000,-16.6,-16.6,823.8,64,-23.7,36,0.2,114,801,1
2021-11-23,02:00,Dalhousie,Himalayan,2000,-29.5,-29.9,803.9,66,-36.4,9,1.8,304,800,1
2021-11-23,06:00,Dalhousie,Himalayan,2000,-29.5,-29.7,799.3,56,-38.3,56,0.7,131,803,0
2021-11-23,14:00,Dalhousie,Himalayan,2000,-16.5,-17.1,809.0,74,-21.8,85,2.6,237,803,1
2021-11-23,22:00,Dalhousie,Himalayan,2000,-16.5,-16.6,826.7,69,-22.6,62,0.5,25,803,1
2021-11-25,02:00,Dalhousie,Himalayan,2000,-21.8,-22.2,828.0,81,-25.6,35,2.0,66,801,1
2021-11-25,06:00,Dalhousie,Himalayan,2000,-21.8,-22.0,818.4,67,-28.3,78,1.0,208,803,1
2021-11-25,14:00,Dalhousie,Himalayan,2000,-8.8,-8.8,832.3,86,-11.5,75,0.1,327,803,1
2021-11-25,22:00,Dalhousie,Himalayan,2000,-8.8,-9.6,821.4,63,-16.2,98,4.0,335,803,1
2021-11-27,02:00,Dalhousie,Himalayan,2000,-31.9,-32.3,826.3,65,-38.9,34,1.9,86,801,1
2021-11-27,06:00,Dalhousie,Himalayan,2000,-31.9,-32.9,815.0,89,-34.1,23,4.9,332,801,1
